datetime,PO4T1,PO4T2,Oxi,ID toc do quat,Luu luong S003 F2,<100µm,<10µm,<120um,<130um,<150um,<15µm,<20µm,<45µm,<50µm,<60µm,<70µm,<80µm,MKN
2023-05-20 08:00:00,995.8232422,746.3189087,1.137430072,97,140.8821411,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 10:00:00,998.0528564,740.7772217,1.382623911,97,137.7834167,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 12:00:00,996.7578125,737.8616333,1.428458691,96.5,136.0501404,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 14:00:00,1003.31311,741.6451416,1.114735007,96.5,138.3879395,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 16:00:00,1003.31311,741.6451416,1.114735007,96.5,138.3879395,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 18:00:00,991.3104248,744.3380737,1.306529641,97,141.1104431,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 20:00:00,997.1583252,734.078125,1.349249482,97.5,140.7046051,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-20 22:00:00,1009.641724,736.3037109,1.38039887,97.5,137.4452057,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 00:00:00,997.7324219,741.1333008,1.151669621,97.5,137.0393677,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 02:00:00,1004.688477,744.3158569,1.341684461,97.5,139.1277466,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 04:00:00,1008.440247,747.9658203,1.252684593,97.5,142.0531616,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 06:00:00,994.3144531,747.8100586,1.122300029,97.59999847,137.2465363,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 08:00:00,990.2556763,749.0118408,1.148110032,97.59999847,142.5308838,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 10:00:00,1000.148987,753.1292725,1.511228681,97.59999847,142.3279419,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 12:00:00,1001.951416,746.8307495,1.451153755,97.59999847,140.5439606,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 14:00:00,999.2278442,740.2875366,1.275379658,97,135.6273804,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 16:00:00,999.2278442,740.2875366,1.275379658,97,135.6273804,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 18:00:00,993.5534668,747.5429688,1.106280088,97,136.6800385,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 20:00:00,993.326416,752.4614258,1.068900228,97,138.0243835,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-21 22:00:00,1009.708496,756.0224609,0.808575749,97,143.8878937,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 00:00:00,1005.863281,754.8651733,1.406208873,97.19999695,145.1519012,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 02:00:00,998.7335815,755.9111328,1.337679029,97.19999695,142.061615,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 04:00:00,1011.110291,762.2763672,1.221089363,97.40000153,140.1338806,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 06:00:00,1038.266846,767.3730469,1.345689297,97.40000153,139.3095398,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 08:00:00,1002.779236,757.2243652,1.529028416,97.5,139.5505066,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 10:00:00,996.303833,746.4525146,1.651848078,97,140.1634674,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 12:00:00,1003.446777,747.4984741,1.392859221,97,139.6900024,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 14:00:00,999.0541992,746.0073242,1.431574225,97,139.6519623,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 16:00:00,999.0541992,746.0073242,1.431574225,97,139.6519623,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 18:00:00,1000.656372,747.3204346,1.476073861,97,144.6446228,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 20:00:00,1029.481567,748.0548706,1.581093669,97,133.6108704,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-22 22:00:00,1005.703003,750.1022949,1.489423513,97,139.4955292,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 00:00:00,995.3291626,744.9390259,1.529918909,97,141.4782104,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 02:00:00,997.1047974,744.7164917,1.299854517,96.69999695,138.692337,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 04:00:00,1006.036987,746.3857422,1.352364421,96.5,141.9644012,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 06:00:00,1003.807251,742.7579346,1.529028416,96.30000305,137.9482727,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 08:00:00,1004.247864,742.7579346,1.574863195,96.30000305,138.6289063,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 10:00:00,1002.578979,737.4609985,1.581093669,97.5,142.0404816,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 12:00:00,1001.550903,738.6628418,1.492093801,97,138.3541107,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 14:00:00,995.3826294,736.1034546,1.644728065,96.5,139.2714844,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 16:00:00,995.3826294,736.1034546,1.644728065,96.5,139.2714844,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 18:00:00,996.3170166,737.661377,1.29406929,96.5,139.233429,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 20:00:00,1002.97937,744.4494019,1.255799532,96.5,139.8548737,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-23 22:00:00,1000.5896,739.9536743,1.5058887,96.5,135.4540558,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 00:00:00,1002.592285,744.7609863,1.224204898,97,139.8929138,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 02:00:00,995.1022949,746.0073242,1.163240075,97,137.6650391,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 04:00:00,994.1409912,745.8293457,1.254019737,97,138.2780151,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 06:00:00,1008.987549,748.8338623,1.362153888,97,141.7953033,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 08:00:00,1005.34259,743.8707275,1.39107883,97,140.8018341,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 10:00:00,1011.951416,741.22229,1.383959055,97,142.3744507,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 12:00:00,998.6536865,738.9522705,1.574418545,97,140.2818451,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 14:00:00,995.8499756,737.5055542,1.416888833,97,137.6438904,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 16:00:00,995.8499756,737.5055542,1.416888833,97,137.6438904,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 18:00:00,1004.821899,736.5708008,1.264699697,97,138.4724884,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 20:00:00,995.2890625,742.3128662,1.384848952,97,140.370636,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-24 22:00:00,1009.655151,742.6244507,1.35547936,97,143.883667,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 00:00:00,1002.031494,740.0204468,1.163684726,97,142.1799774,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 02:00:00,996.8778076,735.9476318,1.338124275,97,141.490921,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 04:00:00,991.7910156,738.640625,1.330559254,97,140.2987671,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 06:00:00,996.3439941,741.2000122,1.224649549,97,140.8863831,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 08:00:00,992.6323242,737.1495361,1.292289495,97,139.9563446,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 10:00:00,1013.553528,733.3881836,1.423563957,97,143.7779694,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 12:00:00,1000.723145,735.9031982,1.446259022,97,141.9601593,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 14:00:00,1000.803162,732.6092529,1.370609403,97,139.1066132,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 16:00:00,1000.803162,732.6092529,1.370609403,97,139.1066132,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 18:00:00,1002.098328,732.8763428,1.536148787,97,135.7711182,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 20:00:00,991.9379272,738.8409424,1.302079558,97,143.5835266,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-25 22:00:00,994.7416382,737.28302,1.223759651,97,139.947876,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 00:00:00,995.8765869,740.7772217,1.149889827,97,136.9928741,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 02:00:00,993.5667725,737.9952393,1.339014173,97,141.7276459,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 04:00:00,991.7243652,733.2991943,1.444478631,97,142.7210999,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 06:00:00,996.7711182,732.6983032,1.177479625,97,137.7707214,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 08:00:00,1003.112976,734.322998,1.374614239,97,142.7168732,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 10:00:00,993.2062988,731.0291138,1.492538452,97,141.5839081,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 12:00:00,998.2396851,727.8687134,1.293179393,97,137.9271545,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 14:00:00,995.3692017,725.8435059,1.332784295,97,134.7184753,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 16:00:00,995.3692017,725.8435059,1.332784295,97,134.7184753,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 18:00:00,996.8378906,726.6669312,1.401314139,97,137.9229126,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 20:00:00,998.6804199,729.026123,1.216639876,97,139.3771667,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-26 22:00:00,1013.940796,735.435791,1.101830006,97,140.3410492,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 00:00:00,987.9192505,733.588501,1.338569522,97,137.8764191,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 02:00:00,1001.764587,736.2592163,1.193944812,97,140.4128876,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 04:00:00,1006.450806,741.2000122,1.094710231,97,137.7242279,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 06:00:00,986.4772949,736.0144043,1.133425236,97,135.3272247,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 08:00:00,981.0566406,731.7857666,1.276714206,97,135.242691,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 10:00:00,996.7043457,724.7307129,1.483193636,97,132.2919006,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 12:00:00,999.4279785,729.1818237,1.166355014,97,142.175766,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 14:00:00,995.6094971,726.9562378,1.2638098,97,137.3056946,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 16:00:00,995.6094971,726.9562378,1.2638098,97,137.3056946,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 18:00:00,984.7816772,725.8435059,0.891345799,97,132.5328827,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 20:00:00,992.5255127,727.6461792,1.270929575,97,137.5593719,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-27 22:00:00,999.4414063,733.2546997,1.185934544,97,137.6438904,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 00:00:00,989.4146729,728.7366943,1.346579194,97,136.4813538,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 02:00:00,995.9433594,731.1849365,1.154785156,97,138.4429016,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 04:00:00,1020.149109,735.6583252,1.136984825,97,140.8229675,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 06:00:00,989.6816406,737.5946045,1.118739843,97,141.8079834,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 08:00:00,990.7230225,733.9223633,1.233104467,97,135.8683472,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 10:00:00,991.9111938,728.9147949,1.182374954,97,134.3971863,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 12:00:00,995.1156006,730.4281616,1.211299896,97,134.2492371,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 14:00:00,994.5814209,735.0128784,1.249124408,97,139.5462646,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 16:00:00,994.5814209,735.0128784,1.249124408,97,139.5462646,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 18:00:00,997.598938,728.6922607,1.134315133,97,142.0574036,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 20:00:00,996.0768433,730.62854,1.230879426,97,142.6450043,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-28 22:00:00,993.8739014,737.1495361,1.116070151,97,140.5397339,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 00:00:00,992.9125977,735.7918701,1.201064587,97,135.8937225,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 02:00:00,999.5214233,737.8616333,1.170805097,97,136.9125519,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 04:00:00,998.0661621,737.1939697,1.258024573,97,138.6500397,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 06:00:00,990.1755981,738.9299316,1.256689429,97,137.4452057,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 08:00:00,995.6362305,737.8171387,1.152114868,97,138.3710327,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 10:00:00,985.2623291,739.3972778,1.007490158,97,141.1780701,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 12:00:00,994.1409912,739.753418,1.43335402,97,139.5335846,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 14:00:00,993.9272461,734.2116699,1.229099631,97,134.528244,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 16:00:00,993.9272461,734.2116699,1.229099631,97,134.528244,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 18:00:00,998.2264404,739.2860107,1.090704799,97,142.8267975,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 20:00:00,990.1489868,739.375061,1.252684593,97,139.6435089,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-29 22:00:00,996.2503662,740.1540527,1.068454981,97,139.8929138,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 00:00:00,993.286377,743.5369263,0.968775749,97,141.1442413,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 02:00:00,996.6775513,744.8944702,1.068454981,97,141.3091278,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 04:00:00,993.0059814,743.069519,1.265589595,97,137.6058655,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 06:00:00,999.0808105,745.295105,1.120074987,97.5,141.9982147,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 08:00:00,1004.127686,744.9390259,1.25846982,97.5,139.947876,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 10:00:00,996.8378906,735.7250977,1.721712828,97.5,142.3195038,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 12:00:00,997.2918091,732.1641846,1.509893537,97.5,138.5063019,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 14:00:00,988.0394287,729.8049927,1.234439611,97.5,137.5466766,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 16:00:00,988.0394287,729.8049927,1.234439611,97.5,137.5466766,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 18:00:00,994.7284546,732.9431152,1.370164156,97.5,140.1000824,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 20:00:00,996.8244629,734.0113525,1.436023712,97.5,139.3560181,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-30 22:00:00,1000.803101,734.9907227,1.301634312,97.5,139.4659424,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 00:00:00,997.3585205,736.0811768,1.269594431,97,139.57164,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 02:00:00,982.1514282,736.793335,1.473403573,97,141.2541656,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 04:00:00,994.9153442,734.6123047,1.352364421,97,139.4532623,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 06:00:00,996.1970215,735.0574341,1.131200194,97,140.6707764,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 08:00:00,998.7337646,735.3689575,1.383514404,97,140.1169739,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 10:00:00,995.5293579,734.8348389,1.254909635,97,139.2418976,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 12:00:00,999.8284912,733.2769775,1.207739711,97,140.1634674,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 14:00:00,991.1768799,736.8601074,1.186825037,97,139.0516663,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 16:00:00,991.1768799,736.8601074,1.186825037,97,139.0516663,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 18:00:00,987.7456055,739.6422119,1.322994232,97,137.2042236,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 20:00:00,996.6242065,740.8216553,1.17035985,97,142.4463196,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-05-31 22:00:00,994.8485107,748.1661377,1.117849946,97,140.3283691,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-06-01 00:00:00,997.9726563,741.4226074,1.216639876,97,138.4936218,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-06-01 02:00:00,997.4520264,741.8010254,1.200619936,97,138.2949219,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-06-01 04:00:00,999.1876221,753.9971313,0.841506124,97,141.4951477,-,-,-,-,-,-,-,-,-,-,-,-,0.741609448
2023-06-01 06:00:00,989.0407715,754.8651733,0.986575484,97,139.0896912,36.94,0.07,56.59,65.43,79.53,0.09,0.29,3.4,4.85,8.38,13.23,19.68,0.764831151
2023-06-01 08:00:00,990.3758545,755.8889771,1.269594431,97.5,144.2429962,36.94,0.07,56.59,65.43,79.53,0.09,0.29,3.4,4.85,8.38,13.23,19.68,0.764831151
2023-06-01 10:00:00,990.65625,749.6572876,1.072905064,97.5,136.5827942,36.94,0.07,56.59,65.43,79.53,0.09,0.29,3.4,4.85,8.38,13.23,19.68,0.764831151
2023-06-01 12:00:00,996.7177124,748.3218994,1.29362464,97.30000305,136.8448944,36.94,0.07,56.59,65.43,79.53,0.09,0.29,3.4,4.85,8.38,13.23,19.68,0.764831151
2023-06-01 14:00:00,995.956665,746.3857422,1.346579194,97,137.4367523,37.67,0.15,57.34,66.22,80.37,0.17,0.41,3.83,5.36,9.04,13.98,20.44,0.731445587
2023-06-01 16:00:00,995.956665,746.3857422,1.346579194,97,137.4367523,37.67,0.15,57.34,66.22,80.37,0.17,0.41,3.83,5.36,9.04,13.98,20.44,0.731445587
2023-06-01 18:00:00,996.6242676,755.5773315,1.171249747,97,136.836441,37.67,0.15,57.34,66.22,80.37,0.17,0.41,3.83,5.36,9.04,13.98,20.44,0.731445587
2023-06-01 20:00:00,996.8511963,761.3861694,1.065340042,97,138.2103882,37.67,0.15,57.34,66.22,80.37,0.17,0.41,3.83,5.36,9.04,13.98,20.44,0.731445587
2023-06-01 22:00:00,996.8912354,757.8029785,1.284724474,97,142.4167328,37.14,0.16,56.87,65.83,80.2,0.19,0.42,3.75,5.26,8.87,13.72,20.07,0.741875373
2023-06-02 00:00:00,986.7977295,756.8459473,1.148110032,97,135.9021759,37.14,0.16,56.87,65.83,80.2,0.19,0.42,3.75,5.26,8.87,13.72,20.07,0.741875373
2023-06-02 02:00:00,997.2384033,756.6010742,1.071125269,97,139.0981598,37.14,0.16,56.87,65.83,80.2,0.19,0.42,3.75,5.26,8.87,13.72,20.07,0.741875373
2023-06-02 04:00:00,987.3717651,757.5359497,1.032855511,97,141.0385742,37.14,0.16,56.87,65.83,80.2,0.19,0.42,3.75,5.26,8.87,13.72,20.07,0.741875373
2023-06-02 06:00:00,1001.671021,759.1159058,1.176589727,97,141.3133545,38.1,0.17,57.55,66.31,80.24,0.19,0.42,3.81,5.39,9.22,14.32,20.89,0.722906824
2023-06-02 08:00:00,993.0861206,759.6502686,1.222869754,97.5,136.756134,38.1,0.17,57.55,66.31,80.24,0.19,0.42,3.81,5.39,9.22,14.32,20.89,0.722906824
2023-06-02 10:00:00,1010.269165,764.5687866,1.169914603,97,143.0466309,38.1,0.17,57.55,66.31,80.24,0.19,0.42,3.81,5.39,9.22,14.32,20.89,0.722906824
2023-06-02 12:00:00,991.8979492,757.2021484,1.185489893,97.5,139.6604156,38.1,0.17,57.55,66.31,80.24,0.19,0.42,3.81,5.39,9.22,14.32,20.89,0.722906824
2023-06-02 14:00:00,997.7724609,759.5610962,1.460943818,97.5,141.7995148,37.23,0.16,56.8,65.66,79.82,0.18,0.41,3.62,5.14,8.81,13.74,20.16,0.718000071
2023-06-02 16:00:00,997.7724609,759.5610962,1.460943818,97.5,141.7995148,37.23,0.16,56.8,65.66,79.82,0.18,0.41,3.62,5.14,8.81,13.74,20.16,0.718000071
2023-06-02 18:00:00,983.2596436,760.1621094,1.315874457,96,135.0904846,37.23,0.16,56.8,65.66,79.82,0.18,0.41,3.62,5.14,8.81,13.74,20.16,0.718000071
2023-06-02 20:00:00,997.038147,765.6815186,1.528138518,96.5,146.2468414,37.23,0.16,56.8,65.66,79.82,0.18,0.41,3.62,5.14,8.81,13.74,20.16,0.718000071
2023-06-02 22:00:00,992.8591309,756.8013916,1.552613378,96.80000305,136.5489807,38.03,0.16,57.3,66,79.9,0.19,0.44,3.86,5.47,9.35,14.46,20.99,0.727479866
2023-06-03 00:00:00,996.6776733,759.6723633,1.391524076,97,139.9901581,38.03,0.16,57.3,66,79.9,0.19,0.44,3.86,5.47,9.35,14.46,20.99,0.727479866
2023-06-03 02:00:00,992.8457642,760.0953369,1.268259287,97,139.9098358,38.03,0.16,57.3,66,79.9,0.19,0.44,3.86,5.47,9.35,14.46,20.99,0.727479866
2023-06-03 04:00:00,1000.963379,759.3832397,1.307864189,97,140.0112915,38.03,0.16,57.3,66,79.9,0.19,0.44,3.86,5.47,9.35,14.46,20.99,0.727479866
2023-06-03 06:00:00,993.8605957,757.4246216,1.359484196,97,139.4955292,38.79,0.18,58.36,67.12,81.02,0.22,0.47,3.77,5.34,9.25,14.51,21.26,0.731445456
2023-06-03 08:00:00,998.3197632,762.7436523,0.888676047,97.69999695,142.4125061,38.79,0.18,58.36,67.12,81.02,0.22,0.47,3.77,5.34,9.25,14.51,21.26,0.731445456
2023-06-03 10:00:00,982.8725586,755.2435303,1.497433782,97.30000305,134.2534485,38.79,0.18,58.36,67.12,81.02,0.22,0.47,3.77,5.34,9.25,14.51,21.26,0.731445456
2023-06-03 12:00:00,998.6669922,752.9511108,1.460053921,97,140.6580963,38.79,0.18,58.36,67.12,81.02,0.22,0.47,3.77,5.34,9.25,14.51,21.26,0.731445456
2023-06-03 14:00:00,992.0047607,753.0846558,1.285614371,97,139.4743958,37.3,0.16,56.78,65.6,79.73,0.19,0.44,3.57,5.06,8.75,13.76,20.23,0.742108124
2023-06-03 16:00:00,992.0047607,753.0846558,1.285614371,97,139.4743958,37.3,0.16,56.78,65.6,79.73,0.19,0.44,3.57,5.06,8.75,13.76,20.23,0.742108124
2023-06-03 18:00:00,987.9057617,755.4437866,1.201954484,97.19999695,141.0216675,37.3,0.16,56.78,65.6,79.73,0.19,0.44,3.57,5.06,8.75,13.76,20.23,0.742108124
2023-06-03 20:00:00,990.8565063,764.2792969,1.452488899,96.5,136.3164825,37.3,0.16,56.78,65.6,79.73,0.19,0.44,3.57,5.06,8.75,13.76,20.23,0.742108124
2023-06-03 22:00:00,996.9447021,762.3653564,1.445813775,96.5,136.350296,37.16,0.16,56.76,65.64,79.84,0.23,0.48,3.47,4.89,8.51,13.5,19.99,0.719181095
2023-06-04 00:00:00,981.9512939,763.7674561,1.521908641,96.5,139.2418976,37.16,0.16,56.76,65.64,79.84,0.23,0.48,3.47,4.89,8.51,13.5,19.99,0.719181095
2023-06-04 02:00:00,996.8244629,764.2792969,1.322994232,96.30000305,136.5024719,37.16,0.16,56.76,65.64,79.84,0.23,0.48,3.47,4.89,8.51,13.5,19.99,0.719181095
2023-06-04 04:00:00,998.0928955,761.942627,1.496543884,96.30000305,142.6323242,37.16,0.16,56.76,65.64,79.84,0.23,0.48,3.47,4.89,8.51,13.5,19.99,0.719181095
2023-06-04 06:00:00,985.5560303,764.2572021,1.087145209,96.30000305,138.2146149,36.8,0.14,56.38,65.31,79.69,0.23,0.5,3.6,5.03,8.6,13.49,19.86,0.718543076
2023-06-04 08:00:00,992.7390747,765.2810059,1.314539313,96.30000305,140.4128876,36.8,0.14,56.38,65.31,79.69,0.23,0.5,3.6,5.03,8.6,13.49,19.86,0.718543076
2023-06-04 10:00:00,996.2237549,760.0953369,1.567743421,96.30000305,140.6792297,36.8,0.14,56.38,65.31,79.69,0.23,0.5,3.6,5.03,8.6,13.49,19.86,0.718543076
2023-06-04 12:00:00,994.2208862,757.8029785,1.515678763,96.30000305,137.3733368,36.8,0.14,56.38,65.31,79.69,0.23,0.5,3.6,5.03,8.6,13.49,19.86,0.718543076
2023-06-04 14:00:00,1004.661682,760.8742676,0.997255445,96.30000305,144.4585876,37.26,0.17,56.47,65.21,79.29,0.27,0.55,3.74,5.21,8.92,13.96,20.41,0.719962092
2023-06-04 16:00:00,1004.661682,760.8742676,0.997255445,96.30000305,144.4585876,37.26,0.17,56.47,65.21,79.29,0.27,0.55,3.74,5.21,8.92,13.96,20.41,0.719962092
